seqnames	start	end	width	strand	Conc	Conc_WT	Conc_KO	Fold	p.value	FDR
chr6	4677390	4677790	401	*	6.73330780808608	7.6623933019622	3.35145400110945	4.19276756130018	8.6635710006551e-25	4.20422638961439e-23
chr16	77852094	77852494	401	*	7.01014657127862	7.90532298599838	4.1753210016884	3.66055429496626	9.23980067736747e-25	4.46143775706688e-23
chr10	96480572	96480972	401	*	6.76879727749103	7.67982755708168	3.70523287782147	3.86306479649762	9.54577726284582e-25	4.58624731479115e-23
chr4	154313131	154313531	401	*	6.53024940047683	7.47957000441402	2.67376064954351	4.61865406428331	1.01962455583035e-24	4.8745120473533e-23
chr12	86647261	86647661	401	*	6.71357560540035	7.63444573355927	3.48579136312954	4.04345361509345	1.19652368706e-24	5.69203411129973e-23
chr10	25023841	25024241	401	*	6.67556397733267	7.60564105767816	3.2738865843814	4.21258498023363	1.4393908107453e-24	6.81382208792516e-23
chr5	116208654	116209054	401	*	6.7771222364027	7.68923414215074	3.69644645081315	3.88954735800964	1.55310562203305e-24	7.31626389852351e-23
chr9	61293384	61293784	401	*	6.686540705657	7.60736854178009	3.45950637271375	4.0195140629334	1.58356930799413e-24	7.42355767344628e-23
chr18	43139063	43139463	401	*	6.56398225595679	7.50500831492862	2.92205077554858	4.43345029500548	1.59173336835723e-24	7.4257821923796e-23
chr3	34504190	34504590	401	*	6.72356503780636	7.65907980414262	3.20778879266958	4.28632407229967	1.84637222939535e-24	8.5723156823418e-23
chr6	72667124	72667524	401	*	6.85690058000143	7.75404612097416	3.99568874443087	3.66138843366566	1.89400900750772e-24	8.75140908397227e-23
chr14	14064508	14064908	401	*	6.53152212068052	7.474695307253	2.83715123380552	4.47069822413309	2.22030974899898e-24	1.02102529743253e-22
chr14	115779356	115779756	401	*	6.85369137312942	7.75879555842889	3.8802254343172	3.77641386227091	2.7114018819134e-24	1.2409482451961e-22
chr1	41166189	41166589	401	*	6.7704172578594	7.69638544195027	3.44908248936647	4.14502872140539	2.97110668446312e-24	1.35339515338964e-22
chr16	77236569	77236969	401	*	7.10847418496513	7.97697389185544	4.58759497323498	3.31521466460949	3.06829716063281e-24	1.39110543099676e-22
chr8	81770682	81771082	401	*	6.64101746502845	7.56837122460061	3.29311233612085	4.13381875122064	3.23497366383226e-24	1.45981965755272e-22
chr6	112003900	112004300	401	*	6.64929722933166	7.59587614102002	2.8674559101777	4.58382813194255	3.31738660671591e-24	1.49004662609561e-22
chr3	68071599	68071999	401	*	6.94824665839931	7.84314543190615	4.11710009706231	3.65437416418116	4.33958190257857e-24	1.94015474227784e-22
chr15	6246336	6246736	401	*	6.95474665091219	7.84357658781528	4.20159240761292	3.57071718063617	4.36503370018607e-24	1.94254057339617e-22
chr3	35341224	35341624	401	*	6.90478022136672	7.79150872837544	4.17760536952065	3.52751527330095	4.61762039262783e-24	2.04552110695445e-22
chr9	68976951	68977351	401	*	6.52513491820073	7.46846286548113	2.82690654536565	4.47702936318659	4.70803389510468e-24	2.07604946689616e-22
chr14	24617414	24617814	401	*	6.89075404092537	7.81115426882138	3.6712788822458	3.99899206942934	5.28543855631873e-24	2.32006727901682e-22
chr10	49220038	49220438	401	*	6.71120064546931	7.62467381431735	3.60867845883986	3.91844113980006	5.66101130261688e-24	2.47368263119327e-22
chr5	114537451	114537851	401	*	6.79527734768494	7.71220243857308	3.63572945585749	3.94327434224398	6.54076662366377e-24	2.84523348129374e-22
chr9	35411771	35412171	401	*	6.57101854237345	7.4995624957723	3.19987151658547	4.1604228924254	6.77286812194989e-24	2.93298598446951e-22
chr9	119803309	119803709	401	*	6.77669669338954	7.68357553094873	3.77687305263102	3.80177100342908	7.26534657086067e-24	3.1322076711965e-22
chr9	95813793	95814193	401	*	6.541522133614	7.47436125430519	3.08307051864392	4.23945391171559	7.3159803049971e-24	3.14001874690475e-22
chr19	40434195	40434595	401	*	6.84219019810501	7.77636149553391	3.3554951996694	4.28424987628742	7.38479489796506e-24	3.1555293951172e-22
chr13	101202858	101203258	401	*	6.80933304744148	7.70644375511857	3.94859251105519	3.67085413388482	8.20853751660645e-24	3.49206373558892e-22
chr17	9543396	9543796	401	*	6.83912218897298	7.76842945081164	3.45285960996762	4.15256546297606	9.00499322924554e-24	3.81408857959755e-22
chr15	62902978	62903378	401	*	7.39689974148238	8.23548339623815	5.15703620260608	3.02232095048481	9.33580864329053e-24	3.93693904228195e-22
chr14	22679707	22680107	401	*	6.68167253974241	7.60543768819659	3.40155108872813	4.07950948630767	1.20245255517695e-23	5.04873231536689e-22
chr9	42183453	42183853	401	*	6.9955514882445	7.88258155707892	4.2646794492902	3.52756855851705	1.2140984649229e-23	5.07556228387899e-22
chr5	26991624	26992024	401	*	6.54880936651192	7.47890407557432	3.14677694374767	4.19353903035222	1.33888284375928e-23	5.573099837148e-22
chr9	41918719	41919119	401	*	6.60619761321061	7.52936279997122	3.33708827482743	4.07948550028229	1.51793740666237e-23	6.29129679662598e-22
chr14	123139392	123139792	401	*	6.83342592830979	7.72326307437855	4.06763835391485	3.57622094335184	1.58469347885966e-23	6.53990808775543e-22
chr9	122635489	122635889	401	*	6.84439943393066	7.74183275966686	3.97928749326233	3.66388734450745	1.70401163474899e-23	7.00240015181746e-22
chr13	47430227	47430627	401	*	6.45450790075255	7.41080930805282	2.38767801062561	4.79115876085364	1.73667970489528e-23	7.10640504668377e-22
chr6	36819255	36819655	401	*	6.62832999943012	7.5483642163845	3.41529203174648	4.01878928160658	2.56690236972166e-23	1.04513134450417e-21
chr8	26472041	26472441	401	*	6.63570859826621	7.55499891314018	3.43566112796239	3.99893614361749	2.57576120940243e-23	1.04513134450417e-21
chr4	100735784	100736184	401	*	6.44690677033721	7.39600340112253	2.59666850686454	4.59703784541066	2.84151387774281e-23	1.14813805511976e-21
chr12	74452471	74452871	401	*	6.65434002782653	7.56889282270861	3.53423802776617	3.93012622568247	3.38148096294612e-23	1.36062340246545e-21
chr9	50240816	50241216	401	*	6.67206404351461	7.5788414610824	3.67376064954351	3.79109666741526	3.40267113578318e-23	1.3634686787659e-21
chr13	59091536	59091936	401	*	6.76314510484481	7.66131759090197	3.88796376391987	3.67690054007254	3.73354125338127e-23	1.48986809437616e-21
chr4	95684642	95685042	401	*	6.622512158256	7.53448386895231	3.54406647472333	3.87475036538579	3.76037347655612e-23	1.49440027420175e-21
chr12	33225119	33225519	401	*	6.61816690297226	7.52946999412131	3.55030691710662	3.86847769320596	4.22412784797504e-23	1.67181977983176e-21
chr19	18888738	18889138	401	*	6.45266033898641	7.40651354392381	2.46325633620514	4.69517794887494	5.44003894338655e-23	2.14426351331771e-21
chr13	113917970	113918370	401	*	6.59347758316213	7.50967315693752	3.44618208256368	3.93601933036427	5.69716898481939e-23	2.23648621489434e-21
chr9	77496531	77496931	401	*	6.60977320867316	7.52014505916603	3.55652048239166	3.85008975784725	6.36450001615294e-23	2.48833913587e-21
chr14	19720051	19720451	401	*	6.53129412467805	7.45862120940035	3.18390541380712	4.12245336598355	7.31100201560269e-23	2.84686880905948e-21
chr19	17491748	17492148	401	*	6.68631321003687	7.5971040357213	3.62650798212887	3.87521498569435	7.93443918701393e-23	3.07722406542143e-21
chr5	67753070	67753470	401	*	6.59300391645397	7.5053353472527	3.50882873886731	3.8755635947496	8.53710401994747e-23	3.29771254082531e-21
chr9	48517012	48517412	401	*	6.67270174382952	7.57335591808936	3.76315065236174	3.71560422017418	8.627347541012e-23	3.31929462962362e-21
chr17	9906084	9906484	401	*	6.75678516032883	7.65231736551722	3.91723023494011	3.65374871568299	9.21766295401502e-23	3.5323401248779e-21
chr10	120401809	120402209	401	*	6.43182675496148	7.36795015698686	2.90267121050852	4.30430031087467	9.48339584737878e-23	3.61980844656667e-21
chr12	79504105	79504505	401	*	6.66863340598654	7.56899711970433	3.76315065236174	3.70626225405241	1.0436193304917e-22	3.96780782462926e-21
chr3	78755907	78756307	401	*	6.4103403344585	7.3513620263417	2.7685135146659	4.41374462767229	1.12960886207872e-22	4.27789520827222e-21
chr4	72167892	72168292	401	*	6.61286409817969	7.53043438323066	3.44238741593825	3.97100116086323	1.15623146706442e-22	4.36161221775045e-21
chr1	12055817	12056217	401	*	6.63861928251743	7.55824480034406	3.43273358531512	3.99013008497864	1.18066638013664e-22	4.43618942054188e-21
chr11	78791933	78792333	401	*	6.56430673653263	7.49048216150197	3.23903043354063	4.12001782229893	1.18518884798571e-22	4.43618942054188e-21
chr8	8655960	8656360	401	*	6.66367481280165	7.56368331703505	3.76315065236174	3.70644882551961	1.30375020309323e-22	4.86112575724762e-21
chr6	143260693	143261093	401	*	6.49499909792213	7.43222941242124	2.94117346379296	4.35409674267585	1.36148547654996e-22	5.05687124886269e-21
chr4	10975991	10976391	401	*	6.84138588994515	7.7243872378067	4.15907932869288	3.47724605550808	1.41405383669318e-22	5.23199919576477e-21
chr14	21403045	21403445	401	*	6.65027556902757	7.58120712799103	3.23128321968008	4.22746332076565	1.51153546083982e-22	5.57133509363746e-21
chr8	98309382	98309782	401	*	6.37276701199939	7.32303678737636	2.48947370961771	4.61492087635054	1.64883846798282e-22	6.05430915791259e-21
chr14	68355527	68355927	401	*	6.64774563878319	7.57024809589013	3.39069832633369	4.04370271095221	1.73899082034629e-22	6.36114937578946e-21
chr10	108701319	108701719	401	*	6.62806636888951	7.53523140328608	3.62394351006457	3.78800690471371	1.76798262369146e-22	6.44279554603339e-21
chr6	54552891	54553291	401	*	6.55179810805617	7.46422348160973	3.46612265297996	3.88053732534939	1.8579312489298e-22	6.74512859808837e-21
chr14	58637746	58638146	401	*	6.59977418152169	7.52818313835256	3.23128321968008	4.17761026729619	1.88432361569369e-22	6.81532327968313e-21
chr2	7089082	7089482	401	*	6.98064099316214	7.83987680009921	4.55341704490894	3.21975301740012	2.62016414857397e-22	9.44138999357418e-21
chr2	41498524	41498924	401	*	6.44353932067749	7.37818982166734	2.94654152077577	4.26536545141636	2.69950267891668e-22	9.69111426405145e-21
chr18	80811504	80811904	401	*	6.496464187719	7.42306003104567	3.16315692095493	4.11239051278138	2.7504162296579e-22	9.83732204807644e-21
chr5	53276400	53276800	401	*	6.5644625018141	7.47890407557432	3.44618208256368	3.90843596604723	2.78300073993202e-22	9.91713584705666e-21
chr2	5397964	5398364	401	*	6.41569237842987	7.35063419360204	2.91239353323168	4.28924904591048	2.81701861264801e-22	9.96550853973294e-21
chr15	10655019	10655419	401	*	6.65202973892116	7.54942178373305	3.78747793991046	3.65938310761581	2.81721428119198e-22	9.96550853973294e-21
chr9	85496761	85497161	401	*	6.37739052159333	7.31747821794794	2.75776778053864	4.38235906738914	3.09066149730324e-22	1.08928898100209e-20
chr2	102003376	102003776	401	*	6.81289455493237	7.70303994496788	4.04321671642934	3.56148493470856	3.32568726350846e-22	1.16786043286186e-20
chr8	12127204	12127604	401	*	6.57448653675952	7.4844282859964	3.52792753706438	3.85302678445385	3.6739476321178e-22	1.2840201242274e-20
chr14	118230429	118230829	401	*	6.89975067587638	7.78337724105138	4.21002236440141	3.47112866802584	3.68306486912073e-22	1.2840201242274e-20
chr12	82895239	82895639	401	*	6.4131341621226	7.34591173144144	2.95597360104027	4.22155527780578	3.82469749509115e-22	1.32860085288113e-20
chr3	34445470	34445870	401	*	6.47972643307842	7.40021329508877	3.25872315026467	4.01102568417282	3.8440726857981e-22	1.33054515866496e-20
chr1	41814204	41814604	401	*	6.64307027864553	7.53979969074411	3.78747793991046	3.64784938754162	4.30073186637879e-22	1.48329170120072e-20
chr2	59552684	59553084	401	*	6.46984986596669	7.38977507868958	3.25872315026467	3.99666008742311	4.41356880773174e-22	1.51679124470695e-20
chr14	60753158	60753558	401	*	6.49373398431274	7.42340617495603	3.10018563963931	4.1621585312474	4.46476246568814e-22	1.52894365713299e-20
chr4	44518842	44519242	401	*	6.41121528193918	7.34639858483836	2.90267121050852	4.27175708117813	4.71649761545441e-22	1.60465492882085e-20
chr16	51881195	51881595	401	*	6.45995944541107	7.38506074787666	3.15499017896654	4.08176082021594	4.71908459961813e-22	1.60465492882085e-20
chr4	24429115	24429515	401	*	6.5405582251289	7.4531101184687	3.45285960996762	3.88107657560607	4.79206032662882e-22	1.62375180962296e-20
chr8	86961402	86961802	401	*	6.61605656185938	7.52003716989096	3.65901636971479	3.76148677841048	5.42422851387469e-22	1.83153058596111e-20
chr4	23173376	23173776	401	*	6.58203861234646	7.48487057615352	3.64158651778371	3.73512763720425	5.78554310275021e-22	1.94672438129822e-20
chr6	134761076	134761476	401	*	6.66305914800943	7.55971507878511	3.80845667960646	3.65180708051997	7.09409054087687e-22	2.37873723448778e-20
chr1	176558760	176559160	401	*	6.69045205142892	7.58337719501725	3.8851710056587	3.60859507283093	7.91055984250057e-22	2.64333136328817e-20
chr4	154503167	154503567	401	*	6.4855257710247	7.40068216731901	3.3554951996694	3.91295667746214	8.45355117490073e-22	2.81503254124194e-20
chr3	84745635	84746035	401	*	6.77952862687319	7.65790356186118	4.15088940607305	3.41788672581647	9.12255081837013e-22	3.02737021487974e-20
chr9	47985689	47986089	401	*	6.59306225319937	7.49890573363988	3.60867845883986	3.79386778604264	1.0395933006883e-21	3.43813441943389e-20
chr9	41698012	41698412	401	*	6.76378181195084	7.64316157582805	4.12366936464304	3.44238705554901	1.09499267294961e-21	3.60899120910387e-20
chr14	104297890	104298290	401	*	6.49756997513455	7.41174004138383	3.38372608495679	3.90882322242603	1.11751751391907e-21	3.67070293602599e-20
chr2	157801203	157801603	401	*	6.68122415882044	7.57283593138492	3.89288292426733	3.58841253137942	1.15914164585913e-21	3.79451894035988e-20
chr9	41736762	41737162	401	*	6.73692612762454	7.6359399738367	3.85019060514356	3.66008849239839	1.19481514931241e-21	3.89808442463175e-20
chr1	132322555	132322955	401	*	6.68191049301068	7.57935928811646	3.81658858800697	3.64290441270314	1.19991337710012e-21	3.90153652614677e-20
chr11	112197585	112197985	401	*	6.53705901491919	7.44939196358568	3.45285960996762	3.85883814210066	1.22717354948101e-21	3.97678354608661e-20
chr9	42382411	42382811	401	*	6.44212755759889	7.36292325309577	3.21566285705925	4.00743324780001	1.37465119764115e-21	4.43980154368583e-20
chr7	129842299	129842699	401	*	6.78870019336175	7.6671614414601	4.15907932869288	3.41923998677842	1.50887289593775e-21	4.8570618520236e-20
chr7	75983155	75983555	401	*	6.59018670979084	7.50032834057406	3.54052103592564	3.85128618785841	1.5920425372384e-21	5.10775906382434e-20
chr13	60050895	60051295	401	*	6.58224685907561	7.49453537872273	3.49875642670942	3.89354446190971	1.66664358866088e-21	5.32939640254905e-20
chr19	55556376	55556776	401	*	6.44694514874792	7.36220123108577	3.31526785719733	3.92001311355401	1.78865171024082e-21	5.70066322303486e-20
chr10	38553827	38554227	401	*	6.79872780904776	7.67481044068316	4.19589652543572	3.39692130138485	1.93550484963277e-21	6.14841129371832e-20
chr15	32002893	32003293	401	*	6.87246062214009	7.7440382701722	4.31892758922498	3.35903620620299	2.10744626510228e-21	6.6726585515058e-20
chr16	12901756	12902156	401	*	6.27525796060497	7.22838823186029	2.30792042354617	4.69008636840402	2.26793607566975e-21	7.15733943880481e-20
chr7	79525858	79526258	401	*	6.6397620774372	7.53405653250557	3.81658858800697	3.61767605389787	2.2993235448013e-21	7.23275813424956e-20
chr8	17587356	17587756	401	*	6.57304838332607	7.47525189033628	3.64158651778371	3.71612528196318	2.46124376224249e-21	7.71695812077135e-20
chr9	63523787	63524187	401	*	6.44204562612459	7.37486990653768	2.9839054000833	4.22068053040245	2.48126780896626e-21	7.75456415248777e-20
chr8	79992395	79992795	401	*	6.35069350900848	7.28303375507386	2.90267121050852	4.21212979586993	2.60794366766117e-21	8.11893481638559e-20
chr15	103518500	103518900	401	*	6.7284910748003	7.65495875367453	3.3976370343308	4.13987550619919	2.61467197669661e-21	8.11893481638559e-20
chr7	49699273	49699673	401	*	6.4759355560974	7.39447405452754	3.28889229961729	3.99235507444665	2.84519629170281e-21	8.8064296759532e-20
chr1	82324346	82324746	401	*	6.32383735706151	7.2584847538504	2.82690654536565	4.26387141782656	3.082418574925e-21	9.51019686199705e-20
chr19	55491640	55492040	401	*	6.49205949047117	7.42098142172128	3.11344828323749	4.14110558836633	3.19311759876241e-21	9.82036199084351e-20
chr3	121700402	121700802	401	*	6.60803178293823	7.5134561317893	3.62984851843353	3.77880250870695	3.55063795897063e-21	1.08852415142157e-19
chr9	101862503	101862903	401	*	6.96830984537174	7.85359226470322	4.25872315026467	3.51829506926526	3.88646110377911e-21	1.18770743288591e-19
chr5	131458074	131458474	401	*	6.85478487316888	7.71492505588478	4.41870691513781	3.22773397329333	4.10630185869825e-21	1.25093239903625e-19
chr5	112133746	112134146	401	*	6.84365156002342	7.70634893624055	4.3822094015355	3.24666970127997	4.58795990006577e-21	1.39326819984073e-19
chr4	85707327	85707727	401	*	6.42068369819011	7.33433553604868	3.31526785719733	3.8903611073424	4.78054682217715e-21	1.44720190162272e-19
chr4	35885638	35886038	401	*	6.25213490494477	7.20449527018264	2.30792042354617	4.65844092309764	5.07924235161566e-21	1.53282010592351e-19
chr10	57784626	57785026	401	*	6.6597183199441	7.54847000801241	3.90754056169692	3.55846390886709	5.14222533916978e-21	1.54699283801753e-19
chr7	37689611	37690011	401	*	6.77528021040299	7.70465471633833	3.38767801062561	4.12481188943432	5.18607147352253e-21	1.55533826769587e-19
chr2	26500548	26500948	401	*	6.61938764269707	7.52540639064993	3.63240252472985	3.78833510077914	5.25338054015816e-21	1.57064693115503e-19
chr6	146981317	146981717	401	*	6.5360030972553	7.43280261879148	3.67946563040082	3.64805983539261	5.27352437186128e-21	1.57180323639088e-19
